startCarNumber,totalCarNumber,overhead,duration
448,450,2.1994992684107024,594
448,450,1.2687172821907304,61
446,450,1.831001769211294,434
444,450,1.780919936968078,359
445,450,2.0848353127611445,183
446,450,1.416011719072708,356
447,450,1.2219745280203873,113
448,450,2.5201978510042253,452
447,450,1.395503614897482,187
448,450,3.1684785573666026,332
447,450,1.1981638767946121,89
448,450,1.9798854579178897,488
446,450,1.6832703709236014,464
449,450,2.490256439595795,209
446,450,1.2999370381890964,56
445,450,1.6375795782929075,447
445,450,1.2770976452877405,104
448,450,2.1908156957890186,337
449,450,1.5613460994113995,229
445,450,1.8872736369915815,249
446,450,1.212906207839484,90
447,450,1.3646706748057709,215
446,450,1.2010786226189987,94
447,450,1.5451849349275792,248
448,450,2.020086382066862,422
447,450,2.197013675719152,628
447,450,2.9366932262891474,308
443,450,1.7646963882304685,112
447,450,2.893406810630134,530
446,450,2.1650254828956204,314
449,450,1.4648439020719992,227
444,450,2.30566169405125,340
444,450,2.666660380726593,1176
446,450,4.115790643715649,309
447,450,1.76383398257742,280
448,450,1.8752302937172838,251
447,450,2.213989902755254,149
446,450,4.0808682257395095,181
445,450,1.2047856094094012,192
446,450,1.5654529346432882,170
447,450,1.49242445507787,447
445,450,1.7124013144674572,589
448,450,1.1834231995325475,20
444,450,1.4529491439335755,390
445,450,1.7061852871123244,259
448,450,1.5833757618115187,510
446,450,1.9472859685782422,286
446,450,2.0512809205802585,556
445,450,1.34571320735258,545
443,450,3.270624726082504,540
445,450,2.682116813128703,378
445,450,1.8029555650698557,638
443,450,1.6999075430649964,165
445,450,2.362890374879739,229
443,450,1.4032774323208057,232
448,450,1.4626746610328918,141
448,450,1.3028202855525772,122
445,450,1.6833315010952696,427
448,450,2.6376371475761404,365
445,450,2.6157799014997294,278
447,450,2.3300406136471836,638
444,450,1.3663240689048528,131
446,450,5.207096084748321,149
447,450,2.134606462418534,469
445,450,1.3257466030960088,206
444,450,3.1145192042360117,245
441,450,2.6548108423675787,291
446,450,1.456313272777795,164
448,450,2.1558179155048838,684
445,450,3.3179600933846847,297
446,450,2.4566122459490782,639
449,450,2.741380295320974,431
444,450,0.9733930210018521,227
447,450,1.6561454815831178,387
446,450,1.6135484214236782,368
444,450,2.0293390722159845,275
447,450,1.4426969480248977,260
445,450,2.6046770686787295,387
449,450,1.4562673210083317,452
446,450,1.530777238352063,154
445,450,1.515129021983572,714
443,450,3.3592733542810396,336
446,450,1.3437585794974642,259
444,450,2.9494599496292424,632
446,450,2.580551654323682,625
445,450,3.0636711267331163,368
448,450,1.794161022064752,517
447,450,1.685162849368163,69
445,450,1.8220419468727949,223
447,450,1.6442459339094457,102
445,450,1.688478941287681,544
443,450,2.2809590382820044,381
446,450,5.389030754161737,101
445,450,1.876552678677104,442
445,450,2.0164342194290596,311
447,450,1.3035681402129446,331
447,450,1.5112270482063515,405
444,450,2.1785111888541064,574
443,450,1.6364062653058893,641
445,450,2.4051166830532984,640
448,450,1.284825086686892,160
446,450,1.4435438611369908,139
446,450,1.586754116331098,498
445,450,1.6702701341450694,402
446,450,1.414114008723626,234
444,450,1.9771689216789132,366
447,450,2.2158908239998047,331
447,450,2.535871536824806,217
443,450,3.7368129561361476,413
445,450,2.395153378335254,639
449,450,1.1695530310521132,45
447,450,2.8936840939462254,512
446,450,1.684495352198944,399
448,450,2.1422788036490408,372
449,450,2.1979543317936807,217
445,450,3.0682282376779653,496
441,450,2.4520394843513142,487
447,450,1.6464054577857024,106
447,450,1.9489538553222012,378
448,450,1.3630140603097285,173
445,450,1.109783174249867,148
447,450,2.1063972657036723,472
447,450,2.0732463590186656,449
442,450,3.1068092355288313,495
447,450,2.4919407195459633,534
445,450,2.5982969947562164,449
448,450,1.858295410155853,257
445,450,0.9780518179500984,80
446,450,1.2688188521435377,239
444,450,2.33678129070086,457
447,450,1.6782094410820987,206
446,450,1.8197887931776566,246
446,450,2.078560648354215,177
446,450,1.0145403984469816,165
447,450,1.241563240615251,59
445,450,3.1772037108793008,210
445,450,1.263758106716012,177
446,450,1.7731609686702567,243
446,450,1.7601859354891842,496
