startCarNumber,totalCarNumber,overhead,duration
298,300,1.428086944800201,283
298,300,1.343602986258865,21
297,300,1.2364425538329378,255
298,300,2.232451193338901,451
298,300,1.3034570809361283,46
298,300,1.4426285348332877,282
299,300,1.7387625634917794,611
297,300,2.191342609985496,346
298,300,1.6250702320061094,545
296,300,1.8366357967274018,582
299,300,2.0496604119648247,255
297,300,1.5940187193126152,530
297,300,1.7934590337598129,435
297,300,1.6423803312138214,156
297,300,1.4592056375668492,125
296,300,1.0952785011362214,174
296,300,1.3252413191615409,189
298,300,2.1747461658261273,576
298,300,1.0656688469590772,118
298,300,1.918452959533432,75
299,300,1.9997209491924381,361
298,300,3.1908685903749525,375
298,300,1.52670989164278,155
295,300,1.4280387106552497,498
297,300,2.435799349026266,347
298,300,1.7403003815083264,571
293,300,1.911731387483274,360
296,300,1.6070089852416087,158
296,300,2.1905978582619516,802
299,300,1.7466502456726425,182
297,300,1.1302458483521627,209
297,300,1.663505742086183,709
295,300,1.8378673426821297,39
299,300,1.603761457368578,374
297,300,1.477420971265848,608
298,300,1.5966161623031068,331
297,300,2.114722226117676,663
299,300,2.1445346174875857,496
298,300,1.2331101881229862,320
297,300,2.01119228736613,535
298,300,1.042762620941726,125
297,300,2.347781136147407,302
297,300,1.1709916534670286,239
298,300,1.6920883205004797,526
298,300,2.3745197559831293,280
296,300,1.4081486236913123,136
297,300,2.6966128778723477,709
299,300,1.5806156736988146,336
293,300,2.5846961301397573,520
296,300,1.7449399585618248,442
297,300,2.2850281551335994,521
297,300,1.8411287650316337,180
297,300,1.8371906827038864,452
298,300,1.6811683703744649,596
298,300,1.4987322239760155,491
296,300,1.7371225004434787,258
298,300,1.4028293615623275,253
298,300,2.146858701090205,309
299,300,1.9528070891611495,347
299,300,1.2410575966566593,124
296,300,2.3766475851001516,586
299,300,1.9932188861610842,322
298,300,2.1448051318382864,467
299,300,1.5153751029864535,30
298,300,1.9943284378514727,464
297,300,2.015086169751697,459
299,300,1.790884179193067,178
298,300,1.3971876320964562,104
299,300,1.216207411625881,63
297,300,1.3444544291497424,212
297,300,1.755010430931462,64
297,300,1.5750574673306614,508
298,300,1.8266245671139154,290
299,300,2.572193235873028,278
297,300,2.0762405478211754,340
297,300,2.4467592458850165,347
297,300,2.115877468603197,535
295,300,3.0374985383755,364
298,300,1.6409906954137674,458
296,300,1.8942608140868504,204
294,300,1.6978853519576704,201
297,300,1.2135457663564233,188
299,300,1.818096971978877,358
298,300,1.3604443937992783,452
297,300,1.678991994686027,413
298,300,1.2200275687084807,80
299,300,1.018979704750977,314
299,300,1.676007439267276,595
297,300,1.975409619963995,464
295,300,1.0070113080469039,124
297,300,1.3632872348581915,143
295,300,1.9357475035710092,244
297,300,2.0192348824508826,240
299,300,1.5548703752675253,344
298,300,2.826893773105859,265
296,300,1.7310197411174482,281
298,300,1.1818242536593557,63
296,300,1.2311714862651462,110
298,300,1.458907440427946,99
298,300,1.4926728162306073,136
299,300,1.426736356670512,261
299,300,2.509327115520456,271
298,300,2.0451543763030697,202
298,300,1.2789377679891767,129
297,300,2.130816417643322,78
297,300,2.9539989463588805,197
296,300,2.444337591308052,252
298,300,1.7836032195211289,241
299,300,1.1868563687341493,47
298,300,1.5403592438847744,439
298,300,1.4456042578861203,156
299,300,2.9106235210090308,300
297,300,1.7369782090172798,452
298,300,2.06197544964343,258
298,300,2.2805252414376493,307
297,300,1.2666702311431428,256
299,300,1.4561194711599812,505
294,300,1.311122011598535,152
296,300,1.6489787025332,157
295,300,1.8822830630990646,339
298,300,1.6877165793035178,390
298,300,1.1622578033680833,31
297,300,1.7405468456060496,90
297,300,1.1287150935812078,164
299,300,2.0243055718927456,183
299,300,1.7462760545770837,414
297,300,1.263773152719087,44
298,300,1.858643697711823,481
297,300,1.1206559388454944,93
298,300,1.662137124293173,282
298,300,1.6430838200249802,533
298,300,1.5706475734531398,374
294,300,1.3171810320001816,146
298,300,1.5697932544750663,309
299,300,1.2558989114899013,198
297,300,1.360198812039128,220
299,300,1.4861232177229131,212
298,300,2.4137764330953044,342
296,300,1.2379486365506764,103
297,300,1.82978642524388,391
297,300,1.9384797631990769,476
297,300,1.1618116303190267,154
298,300,1.985505663181898,281
299,300,1.9483390289020561,354
297,300,2.100989547091959,316
296,300,1.9102545486680678,249
297,300,1.945371329913433,498
294,300,1.9557827666827048,468
299,300,1.1178353471714437,272
296,300,1.3857660998133565,255
296,300,1.364948680055293,54
294,300,1.9277067800933805,353
296,300,1.2068679302328373,123
298,300,3.5994491224465235,481
299,300,1.3253292211288978,13
297,300,1.7042287089937291,536
298,300,1.3499099872870652,186
298,300,0.9030201851570798,30
298,300,1.50571013972274,496
296,300,2.1629331313444835,287
299,300,2.096182025471921,714
299,300,1.7073365599424408,486
298,300,1.995507780289428,327
298,300,2.5276901978015114,277
298,300,2.382564029881018,198
297,300,2.1256556232406782,296
296,300,1.2985550171515947,263
298,300,2.7970740938802328,390
296,300,1.8418433286511793,129
298,300,1.3091546007437553,243
298,300,1.501433543535927,334
299,300,1.6997676772942456,212
296,300,2.120089166265538,404
297,300,2.32464388905275,276
298,300,1.920808732664125,509
298,300,1.8285679984828371,402
299,300,1.4148385929719134,165
297,300,1.7456629276055127,499
299,300,2.1667540619640207,242
299,300,1.5738901081202166,350
298,300,2.3351382049152023,397
298,300,1.6230828694888075,333
293,300,1.5526108174044286,447
299,300,1.1132818875093191,246
298,300,1.095841843114419,93
297,300,1.8787825485333656,335
299,300,1.7161482398809882,378
298,300,2.058006496370485,317
299,300,1.4975026432462948,376
299,300,2.131651346382077,216
298,300,1.6219102702880643,447
297,300,1.4910672449660864,402
298,300,1.5129466383158066,362
296,300,1.3724097836448745,406
298,300,1.7777844418574968,652
297,300,1.4051165022118777,369
299,300,2.0268617465890464,475
297,300,2.1580136841394455,112
298,300,1.4888822683329013,239
297,300,1.1392709050546685,215
299,300,1.9510102721282696,242
299,300,1.4938875354668828,126
298,300,1.2653512368471391,73
299,300,1.887790792992316,449
297,300,1.5898338584684106,142
298,300,2.19493527360116,175
298,300,1.3030390191628816,48
296,300,1.461668591105467,300
298,300,1.8421300191229215,477
297,300,2.854383179131878,53
297,300,1.4384173809724417,351
298,300,1.232620456961721,117
299,300,2.087494469625,251
294,300,1.7895796783525286,291
299,300,1.4555946083220943,406
297,300,1.271584208400683,129
299,300,1.2452593988196605,221
297,300,1.5812327455849504,82
298,300,1.0948789773490593,199
299,300,1.8262060116198398,284
299,300,1.0195923128344337,88
296,300,1.710788977845944,368
297,300,1.6595527234960983,576
297,300,2.440643324507935,363
298,300,2.1301844173225213,470
297,300,1.2902236977465866,297
296,300,1.4541032464135322,434
296,300,1.9440466030434729,252
299,300,1.1755810084711182,271
298,300,1.1142068188031158,238
298,300,1.3964423979100253,236
298,300,1.367716151352178,228
299,300,1.3773848643235946,237
297,300,1.0806865883801164,245
298,300,1.1624020955410796,223
297,300,1.2589744897114121,128
299,300,2.9820797200632265,107
297,300,2.7468961559115472,210
298,300,0.9377003377634889,49
299,300,1.6878619178087468,380
297,300,3.626560705912886,309
299,300,2.227136030033964,265
299,300,2.728971819808741,202
297,300,1.642485853790514,580
299,300,1.1612298006575665,185
297,300,1.8781672295844256,247
297,300,1.265002539426016,164
297,300,1.7336190050218605,577
297,300,1.4464853937442992,404
297,300,2.388084140075315,412
298,300,4.532803121551256,32
297,300,1.028150659560523,259
298,300,1.8911203569527413,735
298,300,2.3816985457786592,123
299,300,1.4177116709182134,371
298,300,2.2443312921805987,452
297,300,1.0505119582010631,82
298,300,1.161438121358797,74
299,300,1.541285300254945,549
296,300,1.3439112151558503,93
297,300,1.996530946811103,518
298,300,1.4987835577306594,27
299,300,1.7141099751324518,497
297,300,1.3271188246518006,78
299,300,1.3922706158300944,15
298,300,1.821370931945286,375
297,300,2.055982414601107,270
298,300,1.064877233891147,204
298,300,2.3653715676735,450
299,300,2.027190712039302,404
296,300,1.3466858701795308,178
299,300,1.6947622726810896,257
298,300,1.1631474014582532,91
298,300,1.612182793603137,170
298,300,1.7111757695878769,448
297,300,1.189841674918207,143
297,300,1.4286375206017863,227
299,300,1.771181599311125,350
296,300,2.71881350952838,331
297,300,1.2228723180654764,309
297,300,2.613943412784594,302
296,300,2.0351717884375855,320
296,300,1.4919652219746002,257
299,300,1.2488830595512272,437
298,300,1.4529282866803712,360
299,300,1.91681285271595,307
298,300,1.5782664969695936,530
298,300,1.078725746340717,53
299,300,1.4593446029014296,545
298,300,1.9392369113719485,381
298,300,1.8672579243283698,72
296,300,1.8038623027643461,598
299,300,1.1545522214726427,161
298,300,1.7880658465039259,496
299,300,1.5041126015663036,441
299,300,1.7596953713672212,536
298,300,2.3520918147109913,581
299,300,1.5278935504766238,281
298,300,1.3477180418375578,329
297,300,1.4382740717936078,139
298,300,1.0893056701307555,198
299,300,1.8526629979421132,530
298,300,1.3764044891686587,512
299,300,2.6186604519134664,246
298,300,1.4648010213370042,288
296,300,1.4575811287325922,508
299,300,2.441784314061046,252
299,300,1.459786606596306,343
297,300,1.7679039711725246,500
297,300,1.3792587253733386,136
297,300,2.22166662978396,353
299,300,2.1648509492533954,592
299,300,1.1066369398160307,141
297,300,2.171127762863715,675
296,300,2.658126081442591,258
297,300,3.0153441661005727,338
296,300,1.0575214435261242,184
297,300,1.5416286862091184,406
299,300,2.094003883520103,387
298,300,0.9210860989746144,153
295,300,1.1720954039858225,161
297,300,1.2255538729842037,41
298,300,2.601002412012145,218
298,300,1.5965682373433594,527
297,300,1.9219108740226494,334
296,300,1.4798874047386692,333
298,300,1.295329434875081,98
298,300,1.282267672884525,54
297,300,1.5970902783897734,449
299,300,1.0960279756678954,227
297,300,1.5832253428842678,386
297,300,2.254185200284558,298
296,300,1.5613422908679544,94
297,300,1.9247275504305943,420
299,300,2.2180433110919124,550
298,300,2.4194986832756005,552
295,300,1.4494907928819913,320
298,300,1.259664290688383,164
298,300,1.175882427411733,142
297,300,1.8868061385909012,653
299,300,2.346818774674751,304
297,300,1.7873411038798492,597
297,300,2.1233084769416286,200
297,300,1.471437129416053,373
297,300,1.592423800134874,614
299,300,1.380997046278314,408
299,300,1.3996491690901331,174
297,300,1.5507291343468816,12
296,300,1.7225989039689713,469
296,300,2.1788300056577867,337
297,300,1.9632836713673671,167
297,300,1.6647008227546163,268
298,300,1.5857245391915198,725
297,300,2.1675140637777806,666
297,300,1.2478391649579113,102
296,300,2.1011976927320486,242
298,300,1.7308272534650084,330
297,300,1.8801564171422078,115
299,300,1.5118676513519216,474
298,300,1.8739306775794065,490
298,300,1.8401922351397857,470
294,300,1.8232822175793124,199
299,300,1.7723665434918903,512
299,300,2.0600771897566963,443
297,300,1.8113710820474611,458
298,300,1.9252104107830765,317
298,300,1.4299065050303117,390
299,300,1.2174840651435688,147
298,300,1.2967315617095974,42
298,300,1.8531450730172367,295
